Channel,Date,Text news,link
https://t.me/rbc_news,2025-11-23 07:07:01+00:00,"**Состояние президента США Дональда Трампа **[**снизилось**](https://www.rbc.ru/rbcfreenews/692262519a79477df9918809?from=short_news?utm_source=telegram&utm_medium=messenger&utm_campaign=rbc_news&utm_content=6911b3669a79476edca32bb5)** на $1,1 млрд с сентября из-за падения стоимости акций компании Trump Media and Technology Group (TMTG), принадлежащей его семье**. Об этом пишет Forbes.

По информации издания, в сентябре 2025 года состояние Трампа достигло рекордной отметки в $7,3 млрд на фоне инвестиций в криптовалюту. Это позволило ему занять 201-е место в списке 400 богатейших людей Америки по версии журнала Forbes.

При этом сейчас состояние Трампа составляет $6,2 млрд. В пятницу, 21 ноября, стоимость акций TMTG упала до 10,18 канадских долларов из-за резкого падения курса биткоина и других токенов.

__Фото: John McDonnell / Getty Images

__🐚 РБК в [**Telegram**](https://t.me/+TWkNpYxFVos5YmRi) и [**MAX**](https://max.ru/rbc)",https://t.me/rbc_news/136419
https://t.me/rbc_news,2025-11-23 06:43:55+00:00,"**Силы ПВО уничтожили ещё один беспилотник, летевший на Москву**, сообщил Собянин. На месте падения обломков работают специалисты экстренных служб, отметил он. 

🐚 РБК в [**Telegram**](https://t.me/+TWkNpYxFVos5YmRi) и [**MAX**](https://max.ru/rbc)",https://t.me/rbc_news/136418
https://t.me/rbc_news,2025-11-23 06:34:36+00:00,"**На Шатурскую ГРЭС сегодня ночью была совершена атака беспилотников**, сообщил губернатор Московской области Андрей Воробьев. Он отметил, что часть дронов уничтожили силы ПВО, несколько упали на территорию станции. 

«На объекте возник пожар, сейчас он локализован, экстренные службы продолжают работу. Электроснабжение в городе не нарушено — переключение на резервные линии выполнено оперативно»

🐚 РБК в [**Telegram**](https://t.me/+TWkNpYxFVos5YmRi) и [**MAX**](https://max.ru/rbc)",https://t.me/rbc_news/136417
https://t.me/rbc_news,2025-11-23 06:26:01+00:00,**Главные новости — в утреннем выпуске на телеканале РБК **🗞,https://t.me/rbc_news/136416
https://t.me/rbc_news,2025-11-23 06:00:01+00:00,"**Соединенные Штаты готовы начать новый этап операций против Венесуэлы **[**в ближайшие дни,**](https://www.rbc.ru/politics/23/11/2025/692238ec9a7947c63c3a5297?from=from_main_4?utm_source=telegram&utm_medium=messenger&utm_campaign=rbc_news&utm_content=6911b3669a79476edca32bb5)** **сообщает Reuters со ссылкой на американских чиновников. Захват Мадуро фигурировал среди трех возможных сценариев от FT по атаке Венесуэлы. 

Сейчас администрация президента США Дональда Трампа усиливает давление на Каракас, Вашингтон в том числе рассматривает варианты свержения венесуэльского лидера Николаса Мадуро. «Президент Трамп готов использовать все возможности американской власти, чтобы остановить поток наркотиков в нашу страну и привлечь виновных к ответственности», — сказал один из чиновников.

В понедельник Соединенные Штаты также намерены внести «картель Солнц» (Cartel de los Soles) в перечень террористических организаций. Администрация Трампа обвинила Мадуро в руководстве Cartel de los Soles, он это отрицает. 

🐚 РБК в [**Telegram**](https://t.me/+TWkNpYxFVos5YmRi) и [**MAX**](https://max.ru/rbc)",https://t.me/rbc_news/136415
https://t.me/rbc_news,2025-11-23 05:35:14+00:00,"**Госсекретарь Марко Рубио отказался от **[**спорного**](https://amp.rbc.ru/rbcnews/politics/23/11/2025/692272229a79474bbb6a6ad7?utm_source=telegram&utm_medium=messenger&utm_campaign=rbc_news&utm_content=6911b3669a79476edca32bb5)** мирного плана по Украине и считает, что предложение из 28 пунктов не соответствует политике администрации Дональда Трампа**, пишет Financial Times со ссылкой на источники.

Рубио также сообщил сенаторам, что ему не известно о каких-либо угрозах не передавать американское оружие или разведданные Украине в случае, если они откажутся подписать соглашение, говорится в материале.

«Это не наша рекомендация. Это не наш мирный план», — сказал сенатор-республиканец Майк Раундс. Похожее мнение высказал независимый сенатор от штата Мэн Ангус Кинг. Он назвал предложение «списком пожеланий русских».__

Фото: John McDonnell / Getty Images

__🐚 РБК в [**Telegram**](https://t.me/+TWkNpYxFVos5YmRi) и [**MAX**](https://max.ru/rbc)",https://t.me/rbc_news/136414
https://t.me/rbc_news,2025-11-23 05:10:11+00:00,"**Соединенные Штаты очень **[**близки**](https://www.rbc.ru/politics/23/11/2025/692279e29a794789ab16f2c4?from=from_main_1?utm_source=telegram&utm_medium=messenger&utm_campaign=rbc_news&utm_content=6911b3669a79476edca32bb5)** к урегулированию конфликта на Украине**, заявил спецпосланник американского президента по Украине Кит Келлог в интервью телеканалу Fox News.

«В армии мы всегда говорим, что последние 10 метров до цели — самые тяжелые. **Мы на последних двух метрах**»

Келлог добавил, что Вашингтон может подтолкнуть украинские власти к отказу от территорий в обмен на гарантии безопасности, и отметил, что Киеву «предстоит принять трудные решения».

Спецпосланник Трампа добавил, что конфликт необходимо прекратить, потому что Украина «сталкивается с катастрофическими потерями». Обращение украинского лидера Владимира Зеленского к нации он назвал «частью позерства». 

__Фото: Johannes Simon / Getty Images

__🐚 РБК в [**Telegram**](https://t.me/+TWkNpYxFVos5YmRi) и [**MAX**](https://max.ru/rbc)",https://t.me/rbc_news/136413
https://t.me/rbc_news,2025-11-23 05:00:58+00:00,"**ПВО за ночь уничтожила 75 беспилотников над регионами России и Черным морем**, сообщили в Минобороны.

36 дронов перехватили над акваторией Черного моря, 10 – над Крымом, 9 – над Брянской областью, 7 – над Воронежской, 4 – над территорией Краснодарского края, 3 – над территорией Смоленской области, 2 – над территорией Московского региона, 2 – над территорией Белгородской области, по 1 – над Калужской и Рязанской областями. 

🐚 РБК в [**Telegram**](https://t.me/+TWkNpYxFVos5YmRi) и [**MAX**](https://max.ru/rbc)",https://t.me/rbc_news/136412
https://t.me/rbc_news,2025-11-22 19:51:07+00:00,"🔮 **Обложка, которая предсказывает будущее. И мы ее полностью разобрали для вас **💱

Вы наверняка знаете про окутанную мистикой и конспирологией обложку The Economist. Считается, что через нее «тайное мировое правительство» в лице семьи Ротшильдов, которым принадлежит доля в журнале, образно передает послание — каким будет следующий год. 

💱Обложки не раз становились пророческими: в разные годы сбывались прогнозы The Economist об исходах выборов, геополитических событиях, природных бедствиях — и даже пандемия была предсказана  🃏

⭐️ **__Расшифровываем послание «теневого правительства» и журналистские тексты The World Ahead от The Economist на 2026 год:

__**💱**__ __**[**Мир, войны, игры: что пророчит обложка-ребус The Economist в 2026 году**](https://pro.rbc.ru/demo/691df0489a79476e18dd0cda?utm_source=telegram&utm_medium=messenger&utm_campaign=rbc_news&utm_content=691df0489a79476e18dd0cda)** **💱",https://t.me/rbc_news/136405
https://t.me/rbc_news,2025-11-22 19:11:25+00:00,"План США по Украине должен быть согласован с ЕС, [заявил](https://www.rbc.ru/politics/22/11/2025/6921fa709a7947e23db1ed13?utm_source=telegram&utm_medium=messenger&utm_campaign=rbc_news&utm_content=6921fa709a7947e23db1ed13) президент Франции Эммануэль Макрон, его слова приводит Le Monde.

Он приветствовал появление нового мирного плана, но подчеркнул необходимость более широких переговоров с участием европейцев. Нынешнее предложение, считает Макрон, «не может быть просто американской инициативой».

«Этот план хорош тем, что он предлагает мир и признает важные аспекты вопросов суверенитета и безопасности», — сказал французский лидер в кулуарах саммита G20 в Йоханнесбурге, подчеркнув: «Мы знаем, что если в мирном плане для Украины не будет элементов сдерживания, то россияне вернутся и нарушат свое обещание».

Президент сообщил, что во вторник, 25 ноября, состоится видеоконференция «коалиции желающих», на которой союзники обсудят американский план по прекращению конфликта.

__Фото: Thomas Mukoya / Reuters__

🐚 РБК в [**Telegram**](https://t.me/+TWkNpYxFVos5YmRi) и [**MAX**](https://max.ru/rbc)",https://t.me/rbc_news/136404
https://t.me/rbc_news,2025-11-22 18:33:55+00:00,"Если украинский президент Владимир Зеленский не согласится на сделку, **он может продолжать «сражаться изо всех небольших сил»**, [заявил](https://www.rbc.ru/politics/22/11/2025/6922019a9a79473f35311471?utm_source=telegram&utm_medium=messenger&utm_campaign=rbc_news&utm_content=6922019a9a79473f35311471) американский лидер Дональд Трамп журналистам, его слова приводит Telegraph.

На вопрос: «Это ваше окончательное предложение Украине?», Трамп ответил отрицательно. Он отметил, что хочет добиться мира, что «должно было произойти уже давно».

🐚 РБК в [**Telegram**](https://t.me/+TWkNpYxFVos5YmRi) и [**MAX**](https://max.ru/rbc)",https://t.me/rbc_news/136403
https://t.me/rbc_news,2025-11-22 18:08:41+00:00,"**Европа **[**хочет**](https://www.rbc.ru/politics/22/11/2025/6921ecb99a79472df0e52e6b?utm_source=telegram&utm_medium=messenger&utm_campaign=rbc_news&utm_content=6921ecb99a79472df0e52e6b)** изменить как минимум четыре пункта мирного плана США,** пишет Bild.

В частности, европейцы не согласны с предложением администрации президента Дональда Трампа о территориях. Речь идет о том, что Крым, Луганск и Донецк будут признаны де-факто российскими, а границы в Херсонской и Запорожской областях будут заморожены по линии соприкосновения.

Европейские страны также оспаривают ограничение численности украинской армии в 600 тыс. человек. Лидеры Европы и стран G7 на саммите G20 в ЮАР выразили обеспокоенность сокращением численности украинских вооруженных сил, что, по их мнению, делает Украину «уязвимой для будущих нападений». Они также настаивают на том, что границы Украины «не должны изменяться силой».

Кроме того, сообщает Bild, канцлер Фридрих Мерц намерен дать понять президенту США, что гарантии безопасности для Украины «могут не стоить бумаги, на которой они написаны», поскольку аналогичное соглашение было достигнуто еще в 1994 году, когда Киев отказался от ядерного оружия.

Мерца также не устраивают планы Трампа в отношении замороженных российских активов. Согласно им, $100 млрд замороженных российских активов будут инвестированы в возглавляемые США усилия по восстановлению и инвестированию в Украину, Вашингтон, в свою очередь, получит 50% прибыли. Европа добавит $100 млрд, чтобы увеличить объем инвестиций для восстановления Украины. Остальная часть заблокированных активов Москвы будет инвестирована в отдельный американо-российский инвестиционный инструмент.

По данным Der Spiegel, европейцы направили США рабочий вариант контрпредложений по Украине.

__Фото: Reuters__

🐚 РБК в [**Telegram**](https://t.me/+TWkNpYxFVos5YmRi) и [**MAX**](https://max.ru/rbc)",https://t.me/rbc_news/136402
https://t.me/rbc_news,2025-11-22 17:42:26+00:00,"Дональд Трамп [ответил](https://www.rbc.ru/politics/22/11/2025/6921f1cf9a794735a4f677be?utm_source=telegram&utm_medium=messenger&utm_campaign=rbc_news&utm_content=6921f1cf9a794735a4f677be) отрицательно на вопрос журналистов о последнем предложении Украине.

На фоне обсуждения американского мирного плана его спросили: «Это ваше последнее предложение Украине?». На что он ответил: «Нет».

Глава Белого дома добавил лишь, что хочет добиться мира, что «должно было произойти уже давно». И вновь повторил, что конфликт не случился бы, если бы он был президентом. «Мы пытаемся закончить эту войну так или иначе», — сказал он.

__Фото: John McDonnell / Getty Images__

🐚 РБК в [**Telegram**](https://t.me/+TWkNpYxFVos5YmRi) и [**MAX**](https://max.ru/rbc)",https://t.me/rbc_news/136401
https://t.me/rbc_news,2025-11-22 17:36:12+00:00,**Главные новости к вечеру — на телеканале РБК **🐚,https://t.me/rbc_news/136400
https://t.me/rbc_news,2025-11-22 17:01:27+00:00,"Киев и его союзники [шокированы](https://www.rbc.ru/politics/22/11/2025/6921e9ad9a7947853c62be94?utm_source=telegram&utm_medium=messenger&utm_campaign=rbc_news&utm_content=6921e9ad9a7947853c62be94) скоростью, с которой Белый дом продвигает свою мирную сделку по Украине. Об этом пишет Bloomberg.

Запад попытается отсрочить крайний срок для принятия Киевом мирного плана, установленный президентом США Дональдом Трампом на День благодарения — 27 ноября. Союзники Киева хотят согласовать более выгодные для Киева условия сделки, пишет агентство.

По его данным, европейские лидеры используют ту же схему, что и в начале этого года, когда Зеленского застали врасплох в Овальном кабинете. Как и тогда, «задача исправления курса» сейчас в основном ложится на лидеров Великобритании, Германии и Франции, говорится в публикации. Трио в частном порядке работает над более подробным ответом на американский план, который будет обсуждаться в ближайшие дни. Заявление, опубликованное в субботу, — это лишь временная мера, сказано в материале.

🐚 РБК в [**Telegram**](https://t.me/+TWkNpYxFVos5YmRi) и [**MAX**](https://max.ru/rbc)",https://t.me/rbc_news/136399
https://t.me/rbc_news,2025-11-22 16:33:55+00:00,"Россия «не имеет права на уступки» со стороны Украины, а условия любого мирного соглашения должен определять сам Киев, [заявила](https://www.rbc.ru/rbcfreenews/6921d8db9a79474365e6c3dc?utm_source=telegram&utm_medium=messenger&utm_campaign=rbc_news&utm_content=6921d8db9a79474365e6c3dc) глава европейской дипломатии Кая Каллас, сообщает Sky News.

По ее словам, Европа и Украина стремятся к миру, но «не могут просто уступить агрессии». Незадолго до этого Каллас сообщила, что ЕС поддержит любой мирный план, если он обеспечит «прочный и справедливый мир» и будет включать в себя Украину и ЕС, отмечает издание.

__Фото: Amel Emric / Reuters__

🐚 РБК в [**Telegram**](https://t.me/+TWkNpYxFVos5YmRi) и [**MAX**](https://max.ru/rbc)",https://t.me/rbc_news/136398
https://t.me/rbc_news,2025-11-22 15:54:54+00:00,"Европейские лидеры [выразили](https://www.rbc.ru/politics/22/11/2025/6921c1e79a7947d9cd45b477?utm_source=telegram&utm_medium=messenger&utm_campaign=rbc_news&utm_content=6921c1e79a7947d9cd45b477) обеспокоенность по поводу мирного плана США для Украины и считают, что он требует доработки, об этом говорится в заявлении лидеров Европы и стран G7 на саммите G20 в ЮАР.

«Первоначальный проект плана из 28 пунктов включает в себя важные элементы, которые будут иметь решающее значение для справедливого и прочного мира. Поэтому мы считаем, что проект представляет собой основу, требующую дополнительной проработки. Мы готовы к взаимодействию для обеспечения устойчивости будущего мира».

Главы европейских стран, в частности, обеспокоены предлагаемым ограничением численности украинской армии, что, по их мнению, «делает ее уязвимой для будущих нападений», и настаивают на том, что границы Украины «не должны изменяться силой».

Реализация пунктов, касающихся Евросоюза и НАТО, потребует согласия стран ЕС и НАТО соответственно, подчеркивается в заявлении. Лидеры заверили Украину в «неизменной поддержке» и намерены продолжить тесно взаимодействовать с Киевом и Вашингтоном в ближайшие дни.

🐚 РБК в [**Telegram**](https://t.me/+TWkNpYxFVos5YmRi) и [**MAX**](https://max.ru/rbc)",https://t.me/rbc_news/136397
https://t.me/rbc_news,2025-11-22 15:32:14+00:00,"Встреча между российской и американской делегациями для обсуждения мирного плана президента США Дональда Трампа [запланирована](https://www.rbc.ru/politics/22/11/2025/6921d4b69a7947b8186001ad?utm_source=telegram&utm_medium=messenger&utm_campaign=rbc_news&utm_content=6921d4b69a7947b8186001ad), но не в Женеве, сообщил CNN американский чиновник.

По словам собеседника, она «пройдет скоро». Однако он не уточнил, где и когда эта встреча состоится.

В Женеве в воскресенье, 23 ноября, пройдут переговоры между Соединенными Штатами и Украиной по поводу предложенного Вашингтоном плана. По данным CNN, туда уже прилетел министр армии США Дэниел Дрисколл.

🐚 РБК в [**Telegram**](https://t.me/+TWkNpYxFVos5YmRi) и [**MAX**](https://max.ru/rbc)",https://t.me/rbc_news/136396
https://t.me/rbc_news,2025-11-22 15:13:28+00:00,"Хотя предлагаемые Вашингтоном условия мирного соглашения и тяжелы для Украины, **у страны нет иного выбора, кроме как согласиться, иначе в будущем **[**ее ждет сделка похуже**](https://www.rbc.ru/politics/22/11/2025/6921bc7e9a79470f74cd4813?utm_source=telegram&utm_medium=messenger&utm_campaign=rbc_news&utm_content=6921bc7e9a79470f74cd4813), заявила временный поверенный в делах США в Киеве Джули Дэвис на встрече с участием представителей стран НАТО и министра армии США Дэна Дрисколла. Ее слова приводит The Guardian.

«Соглашение не станет лучше, а станет только хуже».

По словам дипломата, президент США Дональд Трамп придерживается «агрессивного графика» для достижения соглашения. 

«Мы стали свидетелями совершенно поразительного темпа дипломатической деятельности».

Американские чиновники сообщили союзникам по НАТО, что они рассчитывают подтолкнуть Зеленского к подписанию мирного соглашения уже в ближайшие дни, пишет издание. По его данным, вашингтонские чиновники пригрозили, если Киев не подпишет предлагаемый Трампом документ, то в будущем его ждет соглашение гораздо хуже.

Министр армии США Дэн Дрисколл проинформировал об этом послов стран НАТО на встрече в Киеве 21 ноября. Как отмечает издание, во время встречи «атмосфера в комнате была мрачной». Кроме того, несколько европейских послов подвергли сомнению содержание соглашения и то, как США вели переговоры с Россией, не информируя об этом своих союзников.

__Фото: Mark Wilson / Getty Images__

🐚 РБК в [**Telegram**](https://t.me/+TWkNpYxFVos5YmRi) и [**MAX**](https://max.ru/rbc)",https://t.me/rbc_news/136395
https://t.me/rbc_news,2025-11-22 14:32:38+00:00,"Мирный план Дональда Трампа по Украине [**будет обсуждаться**](https://www.rbc.ru/politics/22/11/2025/6921c4f29a7947ef379676e6?utm_source=telegram&utm_medium=messenger&utm_campaign=rbc_news&utm_content=6921c4f29a7947ef379676e6)** на встрече представителей ЕС, США и Украины в воскресенье, 23 ноября, в Женеве**. Об этом сообщило агентство DPA со ссылкой на источники в правительственных кругах Германии.

Ранее The Guardian писал, что лидеры стран ЕС на встрече министром армии США Дэном Дрисколлом заявили о своем несогласии с рядом пунктов мирного плана США и необходимости его доработки. Кроме того, они осудили Вашингтон за ведение переговоров за спиной союзников.

Встреча делегации США с европейскими чиновниками по мирной сделке на Украине прошла в «тошнотворном» тоне, отмечают источники Financial Times. На ней Дрисколл предупредил, что Вашингтон не проявит особой гибкости в этом вопросе.

🐚 РБК в [**Telegram**](https://t.me/+TWkNpYxFVos5YmRi) и [**MAX**](https://max.ru/rbc)",https://t.me/rbc_news/136394
https://t.me/rbc_news,2025-11-22 13:46:42+00:00,"**🎄****На зарубежных рынках есть «ралли Санта-Клауса», а в России? 
**
**Оказывается, тоже есть.** «РБК Инвестиции» изучили, что было с российском рынком каждый год в последние пять торговых дней декабря и первые два торговых дня января — по аналогии с зарубежным «ралли Санта-Клауса». За последние 22 года в этот период индекс Мосбиржи с учетом дивидендов снижался только четыре раза, во всех остальных случаях был рост. Сильнее всего бенчмарк вырос в 2005-2006 годах — на 7,47% всего за семь торговых дней.

🔖 **Но у российского рынка есть своя специфика** — к примеру, в декабре традиционно проходит заседание ЦБ по ключевой ставке, которое влияет на оценку акций. Поэтому мы также посмотрели, что было с рынком уже не за пять, а за десять последних торговых дней декабря и два первых торговых дня января. 

И снова позитивный результат: в этот период за последние 22 года индекс Мосбиржи снижался только два раза. Самая сильная динамика была на стыке 2024 и 2025 годов, когда индекс Мосбиржи взлетел почти на 18,5% на решении ЦБ не поднимать ставку вопреки ожиданиям. 

Что способствует росту акций в преддверии Нового года, какой парадокс есть у ралли на российском рынке в конце года и будет ли оно в этом декабре — читайте в материале «РБК Инвестиции».

**Ралли Санта-Клауса на Мосбирже ****👉**** **[**бывало ли раньше и ждать ли в этот раз**](https://www.rbc.ru/quote/news/691ef8c99a794714904bffcb)

__Инфографика: «РБК Инвестиции»__

💱 [Подписаться на «Сам ты инвестор!»](https://t.me/selfinvestor)",https://t.me/rbc_news/136391
https://t.me/rbc_news,2025-11-22 12:57:23+00:00,"Группа двадцати (G20) не преуспевает в урегулировании мировых кризисов в сфере безопасности, и это **ставит под угрозу смысл существования **этого неформального форума, заявил Эмманюэль Макрон на открытии саммита «Большой двадцатки» в Йоханнесбурге.

«**Группа двадцати, вероятно, подходит к концу своего цикла**. <...> Мы переживаем момент в нашей геополитике, когда нам очень трудно вместе за этим столом, включая членов, которые сегодня здесь не присутствуют, решать крупные международные кризисы. Нам трудно достичь общего стандарта в геополитической сфере» 

Французский лидер также добавил, что конфликт на Украине не может быть урегулирован без учета суверенитета этой страны. Он указал и на проблемы в мировой торговле и экономике, отметив, что нынешняя экономическая политика в ряде стран может обернуться кризисами в будущем.

__Фото: Borut Zivulovic / Reuters

__🐚 РБК в [**Telegram**](https://t.me/+TWkNpYxFVos5YmRi) и [**MAX**](https://max.ru/rbc)",https://t.me/rbc_news/136390
https://t.me/rbc_news,2025-11-22 12:35:13+00:00,"**У экс-капитана сборной России Алдонина **[**выявили**](https://www.rbc.ru/sport/22/11/2025/6921a5199a79471659ba44f1)** тяжелое заболевание**

Бывшему капитану сборной России, победителю Кубка УЕФА в составе ЦСКА Евгению Алдонину диагностировано тяжелое заболевание, требующее длительного и дорогостоящего лечения, сообщается в телеграм-канале Российской премьер-лиги (РПЛ). Для помощи 45-летнему бывшему футболисту организован сбор средств.

В качестве игрока Алдонин выступал за ЦСКА с 2004 по 2013 год, с командой он дважды выиграл чемпионат России, пять раз — Кубок России, четыре раза — Суперкубок России, один раз — Кубок УЕФА.

За сборную России Алдонин провел 29 матчей, играл в том числе на Евро-2004.

📷РПЛ

[Подписаться на «РБК Спорт»](https://t.me/rbc_sport)",https://t.me/rbc_news/136389
https://t.me/rbc_news,2025-11-22 12:20:41+00:00,"**Этой осенью крупные банки активно заговорили о необходимости ограничить скидки на маркетплейсах, которые покупатель получает, оплачивая товары картой банка, аффилированного с площадкой (так называемые зеленые ценники). **

На заседаниях совета по экономполитике в Госдуме представители интернет-площадок подчеркивали, что готовы договариваться с банками «без насильственных действий со стороны государства». 

[**В материале РБК**](https://www.rbc.ru/technology_and_media/22/11/2025/6920ad769a7947232ed6f67a?from=from_main_4?utm_source=telegram&utm_medium=messenger&utm_campaign=rbc_news&utm_content=6911b3669a79476edca32bb5)** — о том, чего добиваются стороны конфликта, чем он может закончиться и какая позиция у регулятора. **

__Фото: katunes pcnok / Shutterstock

__🐚 РБК в [**Telegram**](https://t.me/+TWkNpYxFVos5YmRi) и [**MAX**](https://max.ru/rbc)",https://t.me/rbc_news/136388
https://t.me/rbc_news,2025-11-22 11:55:39+00:00,"**В ЮАР начинается саммит «Большой двадцатки». **За 17 лет проведения саммитов G20 это будет первый раз, когда встреча на высшем уровне пройдет в Африке.

ЮАР председательствует в группе в 2025 году. Девиз ее председательства — «Солидарность, равенство, устойчивость», развиваемые в духе убунту (на языке зулу — «человечность»). США решили бойкотировать встречу, Россия и Китай направят на нее делегации.

**Подробнее о том, чего ждать от саммита и насколько важна сейчас роль G20, — **[**в материале РБК. **](https://www.rbc.ru/politics/22/11/2025/691f2ddd9a794710650997c3?from=short_news?utm_source=telegram&utm_medium=messenger&utm_campaign=rbc_news&utm_content=6911b3669a79476edca32bb5)

__Фото: Yves Herman / Reuters

__🐚 РБК в [**Telegram**](https://t.me/+TWkNpYxFVos5YmRi) и [**MAX**](https://max.ru/rbc)",https://t.me/rbc_news/136387
https://t.me/rbc_news,2025-11-22 11:26:58+00:00,"В состав украинской делегации, которая отправится на переговоры с США по поводу плана урегулирования конфликта, [**войдут**](https://www.rbc.ru/politics/22/11/2025/69219a439a7947b97db1bab5?from=short_news?utm_source=telegram&utm_medium=messenger&utm_campaign=rbc_news&utm_content=6911b3669a79476edca32bb5) руководитель офиса президента Украины Андрей Ермак, который ее возглавит, и глава ГУР Кирилл Буданов, свидетельствует указ, размещенной на сайте офиса Владимира Зеленского.

Среди других членов делегации секретарь Совета национальной безопасности и обороны (СНБО) Украины Рустем Умеров и его первый заместитель Евгений Острянский.

🐚 РБК в [**Telegram**](https://t.me/+TWkNpYxFVos5YmRi) и [**MAX**](https://max.ru/rbc)",https://t.me/rbc_news/136386
https://t.me/rbc_news,2025-11-22 11:05:32+00:00,"**В ближайшие дни Украина проведет консультации по шагам для завершения вооруженного конфликта**, сообщила пресс-служба офиса президента Украины в телеграм-канале.

Глава украинского совета национальной безопасности и обороны (СНБО), экс-министр обороны Рустем Умеров также заявил о начале «консультаций» между представителями Украины и США. 

«Украина подходит к этому процессу с четким пониманием своих интересов. Это очередной этап диалога, который продолжается в последние дни и который, прежде всего, призван согласовать видение дальнейших шагов», – написал он. 
 
Умеров подчеркнул, что Украина «ценит участие американской стороны и готовность к предметному разговору».

🐚 РБК в [**Telegram**](https://t.me/+TWkNpYxFVos5YmRi) и [**MAX**](https://max.ru/rbc)",https://t.me/rbc_news/136385
https://t.me/rbc_news,2025-11-22 10:55:55+00:00,"**В Европе раскритиковали положения мирного плана США об использовании российских активов ради восстановления Украины,** [сообщает](https://www.rbc.ru/politics/22/11/2025/692179dd9a79473fa52bec6f?from=short_news?utm_source=telegram&utm_medium=messenger&utm_campaign=rbc_news&utm_content=6911b3669a79476edca32bb5) Politico со ссылкой на высокопоставленных европейских чиновников.

Один чиновник Евросоюза в Брюсселе скептически отозвался об этой идее, отметив, что, чего бы американский президент Дональд Трамп не хотел, у него нет полномочий размораживать активы, находящиеся в Европе.

Представитель правительства страны-члена ЕС выразил возмущение, а другой высокопоставленный политик Евросоюза заявил, что спецпосланнику Трампа Стиву «Уиткоффу нужно показаться психиатру».

__Фото: Marco Bello / Reuters__

🐚 РБК в [**Telegram**](https://t.me/+TWkNpYxFVos5YmRi) и [**MAX**](https://max.ru/rbc)",https://t.me/rbc_news/136384
https://t.me/rbc_news,2025-11-22 10:17:29+00:00,"**Вопрос о проведении следующего контакта Путина и Трампа стоит на повестке дня, необходимо обеспечить его содержательное наполнение, **заявил в интервью журналу «Международная жизнь» замглавы МИД России Сергей Рябков. 

«Я бы ничего не исключал. <…> Мы не можем позволить себе отойти от тех рамок, которые были согласованы лидерами в Анкоридже. Американцы хорошо понимают этот наш подход. Мы по разным линиями и на всех уровнях неоднократно излагали логику, которая стоит за ним»

Россия видит, что поиски «пути вперед» продолжаются, отметил Рябков. Он также добавил, что администрация Трампа признает обоснованность постановки Россией вопроса о том, что первопричины кризиса на Украине есть и их нельзя игнорировать.

🐚 РБК в [**Telegram**](https://t.me/+TWkNpYxFVos5YmRi) и [**MAX**](https://max.ru/rbc)",https://t.me/rbc_news/136383
https://t.me/rbc_news,2025-11-22 10:03:01+00:00,"**Зеленский вместе с лидерами Франции, Германии и других европейских стран пытаются успеть до крайнего срока — четверга, 27 ноября — **[**переписать мирный план**](https://www.rbc.ru/politics/22/11/2025/69217d1d9a7947b7aebc67c1?from=short_news?utm_source=telegram&utm_medium=messenger&utm_campaign=rbc_news&utm_content=6911b3669a79476edca32bb5)** США**, сообщает Bloomberg со ссылкой на осведомленные источники.

При этом европейцы хотят представить переписанный документ как конструктивное обновление. Лидеры стараются выиграть время для Украины, чтобы она могла разработать новые условия прекращения огня с Россией. Высокопоставленные чиновники США считают, что установление крайних сроков превращается в ультиматум.

__Фото: Валентин Огиренко / Reuters

__🐚 РБК в [**Telegram**](https://t.me/+TWkNpYxFVos5YmRi) и [**MAX**](https://max.ru/rbc)",https://t.me/rbc_news/136382
https://t.me/rbc_news,2025-11-22 09:40:01+00:00,"**Посетивший Киев министр армии США Дэниел Дрисколл является новым спецпредставителем Трампа**, [пишет](https://www.rbc.ru/politics/22/11/2025/692182609a794717c7d3fb05?from=short_news?utm_source=telegram&utm_medium=messenger&utm_campaign=rbc_news&utm_content=6911b3669a79476edca32bb5) The Guardian. Официального объявления об этом с американской стороны не было.

Газета отмечает, что Дрисколл является бывшим одноклассником и другом вице-президента США Джей Ди Вэнса. На прошлой неделе Дрисколл посещал Киев в связи с американским планом урегулирования конфликта. Как пишет издание, ожидается, что на следующей неделе группа американских генералов может также отправиться в Москву.

__Фото: Ron Sachs / Consolidated News Photos / Global Look Press

__🐚 РБК в [**Telegram**](https://t.me/+TWkNpYxFVos5YmRi) и [**MAX**](https://max.ru/rbc)",https://t.me/rbc_news/136381
https://t.me/rbc_news,2025-11-22 09:27:37+00:00,"**Российские военные взяли под контроль Звановку в ДНР и Новое Запорожье в Запорожской области,** сообщили в Минобороны.",https://t.me/rbc_news/136380
